FunID1,FunID2,Type
16476707,23677116,0
3956743,23677117,0
13451846,23677139,0
14595629,23677119,0
7806755,23677115,0
4870334,23677115,0
14982829,23677141,0
7251967,23677114,0
5652640,23677115,0
16046334,23677116,0
8936643,23677115,0
14463073,23677115,0
16591235,23677119,0
10342031,23677119,0
15210309,23677116,0
5496542,23677117,0
7858798,23677122,0
13812090,23677117,0
22834775,23677113,0
6951222,23677112,0
14004703,23677117,0
2182650,23677112,0
21328842,23677117,0
13446433,23677114,0
8674107,23677115,0
18493752,23677114,0
14455889,23677115,0
19921238,23677119,0
22455960,23677124,0
247879,23677118,0
52273,23677144,0
11512385,23677117,0
16000974,23677115,0
10634771,23677118,0
15525821,23677118,0
9119656,23677119,0
878625,23677118,0
16732619,23677118,0
16046334,23677114,0
16974624,23677118,0
5102493,23677118,0
19358127,23677145,0
13462579,23677147,0
9532243,23677135,0
5311140,23677118,0
13686200,23677114,0
17333669,23677130,0
396223,23677114,0
2745970,23677115,0
6443935,23677117,0
18679276,23677117,0
3855249,23677113,0
19667000,23677113,0
10677869,23677112,0
15463486,23677115,0
16156303,23677115,0
19557480,23677113,0
5255228,23677114,0
20620504,23677115,0
23162969,23677111,0
13408687,23677114,0
616074,23677115,0
23072432,23677117,0
8404948,23677115,0
14719120,23677119,0
22974538,23677114,0
13424260,23677113,0
9887552,23677116,0
2956808,23677117,0
7098422,23677125,0
1285423,23677117,0
8665652,23677113,0
23182866,23677119,0
15372189,23677116,0
6983481,23677115,0
2028787,23677118,0
17460581,23677117,0
426310,23677118,0
686017,23677119,0
20504204,23677117,0
7744332,23677113,0
1699143,23677117,0
6634146,23677112,0
3298281,23677112,0
16505999,23677117,0
18693298,23677115,0
16937798,23677116,0
6357923,23677112,0
10599039,23677116,0
16709183,23677118,0
6996582,23677114,0
10217919,23677115,0
6833421,23677112,0
12014627,23677116,0
12843477,23677116,0
7875882,23677116,0
11667649,23677114,0
22904279,23677117,0
9513824,23677116,0
15681548,23677118,0
4491877,23677119,0
1520813,23677114,0
9265140,23677114,0
21762615,23677113,0
3707173,23677114,0
12507769,23677115,0
8772964,23677113,0
20931917,23677116,0
12467467,23677118,0
13832063,23677114,0
12686215,23677118,0
4603611,23677117,0
747927,23677116,0
1524624,23677115,0
19885128,23677116,0
11509190,23677118,0
7098423,23677132,0
19110623,23677119,0
6951109,23677113,0
19911847,23677118,0
7270329,23677115,0
2005508,23677111,0
7345803,23677118,0
4110169,23677145,0
13210166,23677119,0
6541732,23677118,0
5949678,23677117,0
21328856,23677119,0
733493,23677116,0
22935686,23677114,0
4887096,23677116,0
10587349,23677118,0
19975819,23677116,0
16620628,23677115,0
13726765,23677118,0
18900423,23677114,0
4756936,23677119,0
20653842,23677113,0
5673414,23677119,0
23247696,23677115,0
3716091,23677118,0
14280653,23677119,0
6948002,23677114,0
6024394,23677112,0
5658124,23677118,0
9513824,23677114,0
4051734,23677119,0
188502,23677146,0
20950884,23677116,0
3406066,23677118,0
13858914,23677116,0
1313070,23677136,0
16390672,23677114,0
123373,23677118,0
5388791,23677119,0
17533362,23677112,0
2615347,23677115,0
2368810,23677142,0
4098788,23677118,0
4004930,23677118,0
10489210,23677111,0
10164480,23677115,0
3623283,23677114,0
22382075,23677115,0
4195446,23677116,0
18250488,23677112,0
14600677,23677112,0
14978075,23677119,0
9664447,23677143,0
7960016,23677119,0
8974970,23677113,0
1306104,23677117,0
8112205,23677139,0
22456788,23677113,0
6506041,23677114,0
6561064,23677114,0
10635751,23677118,0
23160027,23677119,0
7309905,23677114,0
20615318,23677115,0
13518298,23677113,0
6308067,23677114,0
9965833,23677127,0
7373031,23677119,0
15512824,23677119,0
3619614,23677113,0
21638453,23677116,0
352574,23677137,0
17178539,23677118,0
5828016,23677135,0
8750881,23677115,0
10817695,23677150,0
8320309,23677115,0
12424843,23677118,0
17336965,23677114,0
21928202,23677132,0
15661020,23677119,0
22001604,23677116,0
16583452,23677115,0
23582993,23677111,0
8227522,23677117,0
10737029,23677119,0
13557173,23677116,0
2131872,23677115,0
12466047,23677117,0
19610996,23677114,0
17369417,23677118,0
8119045,23677143,0
21017666,23677114,0
22047893,23677115,0
10226260,23677117,0
12705469,23677117,0
307852,23677138,0
16092103,23677115,0
13417408,23677113,0
14389765,23677113,0
11135070,23677117,0
16285350,23677116,0
11667610,23677117,0
18562657,23677115,0
8850431,23677116,0
4334739,23677111,0
13155254,23677115,0
22568236,23677113,0
22338744,23677117,0
5857498,6096495,0
22976197,23677117,0
10161924,23677115,0
16799151,23677137,0
21501338,23677114,0
520969,23677113,0
7188626,23677118,0
4445397,23677118,0
20596461,23677115,0
8189859,23677111,0
17404743,23677114,0
2728229,23677111,0
14549213,23677113,0
21832911,23677114,0
7052764,23677114,0
20583376,23677119,0
20375931,23677114,0
22055749,23677111,0
1767560,23677115,0
18237489,23677119,0
13563379,23677116,0
17296242,23677115,0
7727180,23677111,0
15028398,23677116,0
20967009,23677119,0
16349857,23677116,0
1296872,23677119,0
3868843,23677119,0
14180547,23677114,0
18708934,23677112,0
17888436,23677116,0
22421130,23677118,0
14173130,23677119,0
21587568,23677117,0
6783855,23677118,0
6887177,23677118,0
6177144,23677111,0
8398192,23677113,0
20987601,23677114,0
7961713,23677118,0
14665368,23677136,0
16897067,23677116,0
8085130,23677118,0
16246095,23677143,0
22975350,23677133,0
23400214,23677114,0
3060151,23677128,0
2914262,23677119,0
7599899,23677111,0
11879581,23677119,0
18136995,23677114,0
13993889,23677119,0
3724533,23677113,0
18387495,23677117,0
8089860,23677115,0
9945845,23677117,0
23525969,23677115,0
11643985,23677114,0
1200171,23677115,0
16963458,23677118,0
9783748,23677119,0
12728213,23677150,0
12069891,23677119,0
10682592,23677112,0
11376835,23677116,0
10502827,23677116,0
20032546,23677114,0
3816762,23677118,0
15784640,23677117,0
12717721,23677119,0
291032,23677112,0
23398710,23677112,0
18390066,23677117,0
1773812,23677117,0
22879400,23677112,0
12143312,23677114,0
7122919,23677111,0
15114802,23677115,0
16676400,23677119,0
8877992,23677117,0
9984720,23677140,0
14868405,23677112,0
12108999,23677114,0
4071344,23677116,0
2924245,23677116,0
18466734,23677138,0
15812876,23677117,0
7596679,23677114,0
12930950,23677117,0
12149829,23677116,0
2426798,23677117,0
21142407,23677114,0
14317593,23677115,0
16765008,23677114,0
11635009,23677112,0
4422163,23677111,0
833026,23677115,0
13512426,23677114,0
6074792,23677117,0
6558902,23677119,0
18925255,23677119,0
1217645,23677116,0
17652623,23677117,0
19573384,23677116,0
20427415,23677118,0
352311,23677145,0
10548278,23677113,0
2058482,23677118,0
3223529,23677117,0
21583200,23677118,0
11069714,23677115,0
8024891,23677148,0
4859881,23677117,0
5842499,23677111,0
22385618,23677112,0
255585,23677111,0
14655809,23677116,0
17322017,23677114,0
12922178,23677115,0
13842042,23677112,0
15791908,23677117,0
9581246,23677112,0
17280006,23677116,0
71247,23677112,0
14122880,23677118,0
4599580,23677111,0
6424560,23677111,0
7615993,23677112,0
6973743,23677114,0
20733386,23677115,0
6997885,23677112,0
21100209,23677143,0
11516820,23677117,0
9396597,23677139,0
16882160,23677118,0
21368981,23677111,0
741625,23677130,0
18935112,23677113,0
16091629,23677118,0
4156961,23677117,0
18363586,23677142,0
20448110,23677115,0
10000832,23677111,0
7627879,23677116,0
7473731,23677115,0
15661021,23677115,0
6152157,23677115,0
22535579,23677122,0
9955937,23677115,0
355462,6096495,0
17771635,23677140,0
16935644,23677113,0
662800,23677118,0
15597722,23677111,0
17504891,23677115,0
13914305,23677112,0
5925979,23677116,0
21079424,23677112,0
19104475,23677111,0
5759354,23677117,0
432322,23677136,0
6259912,23677117,0
6096495,15370639,0
18808673,23677112,0
13826456,23677111,0
1661252,23677114,0
22183120,23677114,0
6764531,23677113,0
3099362,23677118,0
4386196,23677119,0
9297908,23677114,0
2912263,23677117,0
3648371,23677116,0
18585843,23677145,0
22420649,23677117,0
7819041,23677118,0
19204899,23677140,0
21582956,23677115,0
16543899,23677117,0
1172715,23677116,0
7082178,23677114,0
2075441,23677114,0
17165585,23677117,0
12774427,23677119,0
4669956,23677118,0
1139592,23677112,0
279805,23677118,0
21338370,23677118,0
22194939,23677119,0
19957414,23677115,0
11611503,23677112,0
9930974,23677116,0
9347937,23677119,0
23035538,23677113,0
22544014,23677142,0
11975745,23677115,0
5413115,23677116,0
13290063,23677116,0
19001395,23677114,0
12309604,23677119,0
8938491,23677118,0
4780537,23677115,0
20061398,23677113,0
7300148,23677119,0
2003872,23677118,0
2548749,23677119,0
5346877,23677115,0
5630314,23677111,0
11556318,23677118,0
9101421,23677116,0
10303187,23677117,0
17173718,23677119,0
16747679,23677114,0
7440675,23677118,0
16571442,23677118,0
1715441,23677118,0
17618765,23677111,0
13446442,23677115,0
15795839,23677111,0
19409862,23677119,0
5237811,23677116,0
19145302,23677113,0
3910829,23677114,0
5710091,6096495,0
20490854,23677140,0
22147070,23677114,0
5275363,23677140,0
6737127,23677119,0
17377641,23677118,0
14797640,23677118,0
8805283,23677115,0
13493979,23677112,0
14678165,23677117,0
22015030,23677116,0
19658655,23677137,0
2836896,6096495,0
5073231,23677117,0
4462456,23677118,0
7300147,23677119,0
1627416,23677133,0
19186907,23677118,0
12326684,23677115,0
5157564,23677119,0
28016,23677118,0
17687543,23677112,0
328358,23677119,0
15885813,23677116,0
3003106,23677114,0
2859890,23677115,0
19019496,23677112,0
4362132,23677116,0
14950952,23677117,0
5392074,23677114,0
11911526,23677116,0
2458895,23677148,0
13183441,23677111,0
9481783,23677114,0
8587921,23677113,0
12937091,23677114,0
6634383,23677113,0
13670250,23677116,0
19030107,23677119,0
19536373,23677118,0
18232670,23677118,0
4188858,23677115,0
10709867,23677119,0
15973424,23677114,0
3847264,23677111,0
12244526,23677116,0
12238747,23677115,0
20502523,23677141,0
4801713,23677119,0
8481857,23677117,0
22846061,23677116,0
22680822,23677115,0
9033650,23677113,0
19852761,23677111,0
10107060,23677116,0
7605890,23677116,0
4656205,23677114,0
11574845,23677114,0
17756299,23677115,0
11734839,23677116,0
4401139,23677119,0
23184725,23677115,0
12705454,23677116,0
2109546,23677114,0
19749263,23677111,0
20405401,23677117,0
22017811,23677115,0
17946721,23677113,0
22454076,23677113,0
16662702,23677112,0
12013963,23677112,0
14162676,23677117,0
4545154,23677116,0
8620464,23677114,0
2752737,23677115,0
8937721,23677117,0
22614687,23677117,0
6209376,23677114,0
8742694,23677118,0
14409192,23677148,0
15066326,23677118,0
10076532,23677119,0
4562957,23677112,0
17748542,23677113,0
22224954,23677113,0
5602796,23677118,0
21919075,23677114,0
12781912,23677116,0
6395732,23677113,0
3642042,23677116,0
10624865,23677119,0
19841055,23677115,0
7872669,23677119,0
11513151,23677118,0
12960565,23677118,0
18173406,23677117,0
2233885,23677115,0
10826233,23677115,0
1108232,23677117,0
19621728,23677119,0
4586655,23677115,0
16060360,23677119,0
10204896,23677114,0
12770392,23677117,0
21591428,23677117,0
21852030,23677116,0
5829828,23677139,0
7293441,23677119,0
6577340,23677119,0
7644199,23677135,0
22834917,23677111,0
7350612,23677115,0
16084224,23677113,0
22588598,23677117,0
3717456,23677114,0
15681558,23677118,0
4934647,23677114,0
22570132,23677115,0
16958648,23677117,0
16710705,23677118,0
10995572,23677117,0
22053701,23677127,0
10387929,23677117,0
6890381,23677117,0
5983175,23677119,0
4500627,23677115,0
16267770,23677119,0
3398260,23677117,0
5855429,23677118,0
15710016,23677115,0
7785429,23677136,0
22750381,23677119,0
4969596,23677114,0
836347,23677118,0
8326783,23677118,0
5314222,23677116,0
13159879,23677112,0
631025,23677114,0
9128181,23677115,0
9572172,23677117,0
2039119,23677116,0
12767963,23677137,0
14611127,23677119,0
13223256,23677115,0
4279442,23677119,0
17341507,23677119,0
6971852,23677118,0
6096495,15375428,0
21289186,23677114,0
11237354,23677119,0
162674,23677114,0
12062686,23677118,0
17190810,23677113,0
7503856,23677119,0
15799095,23677114,0
14809703,23677114,0
6096495,19881157,0
14838055,23677119,0
840166,23677118,0
13771722,23677114,0
17974556,23677117,0
10711657,23677118,0
16969163,23677113,0
8929502,23677118,0
15743152,23677116,0
123130,23677118,0
7785428,23677133,0
22835217,23677114,0
6774122,23677114,0
17212124,23677118,0
18304841,23677114,0
4397088,23677148,0
4669518,23677112,0
11751885,23677113,0
4156973,23677119,0
12508667,23677115,0
8880031,23677117,0
17545019,23677117,0
15449034,23677116,0
7699171,23677119,0
22734970,23677119,0
23609958,23677117,0
12678044,23677113,0
23610256,23677115,0
10094852,23677119,0
15536733,23677118,0
6096495,22249005,0
18733555,23677114,0
20005701,23677130,0
162688,23677115,0
16962087,23677117,0
22860973,23677119,0
23579933,23677112,0
8211701,23677130,0
416547,23677118,0
5037609,23677111,0
6096495,11104215,0
4469594,23677115,0
16185374,23677116,0
16362314,23677118,0
3665131,23677118,0
23002895,23677117,0
16445185,23677117,0
18163058,23677119,0
22714814,23677119,0
7214728,23677113,0
23349275,23677115,0
18532426,23677119,0
2607338,23677118,0
11715879,23677118,0
22679,23677115,0
6096495,13940357,0
3820698,23677116,0
23585985,23677111,0
9335306,23677119,0
2971014,23677112,0
1346463,23677118,0
1814413,23677117,0
14710063,23677116,0
15282370,23677117,0
20199070,23677116,0
7130643,23677116,0
21377688,23677114,0
22750371,23677115,0
3601589,23677112,0
1619754,23677115,0
4966131,23677115,0
11783313,23677114,0
1597421,23677119,0
23268846,23677115,0
9405784,23677113,0
6096495,8666955,0
23559597,23677116,0
2211563,23677116,0
9103499,23677115,0
1524613,23677115,0
9750501,23677117,0
20300349,23677116,0
18397100,23677116,0
20750170,23677115,0
4911293,23677119,0
4361250,23677113,0
21321368,23677112,0
8094587,23677115,0
15746165,23677115,0
22348699,23677115,0
4981115,23677113,0
17588086,23677143,0
7741721,23677115,0
5211355,23677116,0
11073815,23677115,0
13806879,23677116,0
9141385,23677117,0
6869976,23677117,0
452015,23677145,0
4707507,23677112,0
494899,23677136,0
20188118,23677118,0
2131964,23677119,0
6129654,23677112,0
6436737,23677118,0
13610445,23677114,0
1065896,23677116,0
18638539,23677119,0
22768017,23677116,0
11798282,23677114,0
12390641,23677114,0
22653876,23677118,0
5629980,23677139,0
4753846,23677112,0
18581040,23677119,0
7340324,23677115,0
8930494,23677117,0
3738161,23677116,0
10394321,23677113,0
6070324,23677137,0
21888770,23677115,0
14794568,23677119,0
16112558,23677115,0
4603623,23677114,0
8495286,23677115,0
18485417,23677114,0
11794829,23677133,0
10390681,23677116,0
6561794,23677116,0
22647467,23677116,0
9903386,23677117,0
10480884,23677133,0
2760032,23677114,0
9981524,23677118,0
13120934,23677119,0
3376422,23677119,0
21470379,23677116,0
15923273,23677116,0
9269743,23677117,0
827427,23677118,0
11069715,23677119,0
17546382,23677117,0
20611217,23677114,0
5018853,23677114,0
10834723,23677119,0
9727129,23677118,0
22348699,23677119,0
19514509,23677114,0
17465764,23677115,0
3678613,23677113,0
2252290,23677115,0
388470,23677112,0
13848296,23677114,0
2069843,23677116,0
11086850,23677112,0
17157616,23677113,0
22139202,23677111,0
13446434,23677119,0
5925882,23677118,0
3237082,23677117,0
6473134,23677115,0
394463,23677115,0
12078166,23677119,0
2492053,23677116,0
4404201,23677116,0
11722872,23677115,0
